,Unnamed: 0,title,artist,lyric,genre
26,26,PASTEL DREAM QUEST,NTORE,"우리의 여행 끝에서 기적을
찾아낼 수 있어요

샛별의 노랑을 가득 채운 소망은
조금 어리고 또 유치해 웃을지도 몰라

꿈속에서나 그려왔던 낡은 모험의 안내서
어떤 것도 채워 낼 나의 새하얀 빈 페이지

현실에 지친 너의 무너진 마음에도
분홍빛의 웃음으로
피로도 회복

메마른 맘에 인스톨 바래진 꿈에 로그인
잊어버렸던 날 찾아낼게
함께하고 싶잖아

지금껏 기다려왔어 오늘 이 순간만큼을
내가 네게 전하는 한마디
우리는 언제나 함께라는걸

보여줄게 여기 지평의 너머!

여러 색 물약은 마법을 걸어줘
낯설고 어색해 좀 서툴지도 몰라

헤매더라도 난 포기할 수 없어 쓰러지지 마
오렌지색 태양이 나를 비추고 있잖아

힘든 일이 많지만 같은 마음 하나로
새겨진 상처 하나하나
경험치가 될 거야

메마른 맘에 인스톨 바래진 꿈에 로그인
잊어버렸던 날 찾아낼게
함께하고 싶잖아

지금껏 기다려왔어 오늘 이 순간만큼을
내가 네게 전하는 한마디
우리는 언제나 함께라는걸

구해줄게 지금 나의 용사님!

늘 지쳐있던 내 마음을 어루만져주었던 너
너 덕분에 나 일어날 수 있어

네가 어디에서나 눈을 감고 나를 부르면
너의 마음에 크게 울리는 목소리로

희망은 너의 손에 언제나

잊혀질 꿈이 아니야 기적은 분명 일어나
나의 소중한 이 마음
전해주고 싶다고

간절히 바라왔어 지금 이 순간의 느낌
영원하길 약속할게
우리 그 자체로 기적이니까",dance
27,27,꿍따리 샤바라,박은빈,"마음이 울적하고 답답할 땐
산으로 올라가 소릴 한번 질러봐
나처럼 이렇게 가슴을 펴고
꿍따리 샤바라 빠빠빠빠

누구나 세상을 살다 보면은
마음먹은 대로 되지 않을 때가 있어
그럴땐 나처럼 노래를 불러봐
꿍따리 샤바라 빠빠빠빠

기쁨과 슬픔이 엇갈리고
좌절과 용기가 교차되고
만남과 이별을 나누면서
그렇게 우리는 살아가고

뜻대로 되지 않을 때도 있고
마음먹은 대로 될 때도 있어
다 그런 거야 누구나
세상은 그렇게 돌아가니까

다 그렇게 사는 거야
희비가 엇갈리는 세상속에서
내일이 다시 찾아오기에
우리는 희망을 안고 사는 거야

마음대로 일이 되지 않을 땐
하던 일을 멈추고 여행을 떠나봐
바다를 찾아가 소릴 질러봐
꿍따리 샤바라 빠빠빠빠

꿍따리 샤바라 빠빠빠
빠빠빠빠빠 빠빠빠
꿍따리 샤바라 빠빠빠
빠빠빠빠빠 빠빠빠

우울한 날이 계속 이어질 땐
신나는 음악에 신나게 춤을 춰봐
나처럼 이렇게 리듬에 맞춰
꿍따리 샤바라 빠빠빠빠

누구나 괴로운 일은 있는 것
한가지 생각에 너무 집착하지 마
그럴 땐 나처럼 툭툭 털면서
꿍따리 샤바라 빠빠빠빠

다 그렇게 사는 거야
희비가 엇갈리는 세상속에서
내일이 다시 찾아오기에
우리는 희망을 안고 사는 거야

마음대로 일이 되지 않을 땐
하던 일을 멈추고 여행을 떠나봐
바다를 찾아가 소릴 질러봐
꿍따리 샤바라 빠빠빠빠

꿍따리 샤바라 빠빠빠
빠빠빠빠빠 빠빠빠
꿍따리 샤바라 빠빠빠
빠빠빠빠빠 빠빠빠 -",dance
28,28,When I think about you,Dawn City,"When I think about you, baby, the world fades away
All the worries and the pain just disappear, ooh, yeah
Your smile lights up my darkest nights
And your touch, it's like a warm summer breeze

I know when I think about you, baby, it all just melts away
All the troubles that surround me, they fade into grey
In your arms, I find my sanctuary
So let's stay here together, forever, and let the world melt away

When I think about you, baby, the world fades away
All the worries and the pain just disappear, ooh, yeah
Your smile lights up my darkest nights
And your touch, it's like a warm summer breeze

I know when I think about you, baby, it all just melts away
All the troubles that surround me, they fade into grey
In your arms, I find my sanctuary
So let's stay here together, forever, and let the world melt away

When I think about you, baby, the world fades away
All the troubles that surround me, they fade into grey
In your arms, I find my sanctuary
So let's stay here together, forever, and let the world melt away",dance
29,29,Freaky Love (Sped Up),KINO,"Nice to meet you, where you been all my life?
They say love is hard to find
But you walked in, your eyes met mine
Planned my future with you
In that two sec yeah

Two room suite, Ocean water pool
Made a vow, got a car with a bow
In the city of angels
“Where is the love?”
It’s in front of us

I'll do the dishes clean and tuck the kids in 몸만 와 baby
I will do anything for you
Oh shit, be cool!

I know it’s a bit freaky freaky freaky love
But I'm blue checked, blue checked, verified yeah
You should stop feedin' my delusions
Bra ta ta ta
Goin' delululu

Freaky freaky freaky love
But I'm blue checked, blue checked, verified yeah
You should stop feedin' my delusions
Bra ta ta ta
Goin' delululu

By the way, what’s ur name
When should we pop champagne?

With this ring, your my queen
Just say ""Yes”, “Yes, I do""

I'll do the laundry clean and read the kids to sleep, relax baby
I will do anything for you
Oh shit (haha)

I know it’s a bit freaky freaky freaky love
But I'm blue checked, blue checked, verified yeah
You should stop feedin' my delusions
Bra ta ta ta
Goin' delululu

Freaky freaky freaky love
But I'm blue checked, blue checked, verified yeah
You should stop feedin' my delusions
Bra ta ta ta
Goin' delululu",dance
30,30,SUPERWOMAN,UNIS(유니스),"Can’t you feel it? Can’t you see it?
오묘하게 가려진 Veil
상상해 봐 뭐든지 All the good things
생각 뛰어넘어 Try it
전부 내 맘대로 Design
자 놀라워진 나를 보여줄 Timing

I’m good
숨겨지지 않아
It is my real stuff

I got power
I’ll take you wonder
나조차 내 전불 모르니
이 순간 또 Baby
보여줘 Who I am?

I got power
Not a follower
No one can stop me and can deny
늘 당당하게 내디뎌 발을 One step

노래해 La la la la la la la la
이렇게 난 나 나 나 나 나 나 나
I turn my Superwoman on when I wanna
Cuz I’m my own super woman
숨겨지지 않아
It is my real stuff

Look so shine
내게 터져 Flash
You don’t have to worry about my flame
불꽃이 터지면
절대 꺼뜨리지를 못해

밤이 (밤이) 어둠 속에 숨어도
저 별빛 (별빛) 보다 하늘 높이 수놓아
But you (But you) 아직 놀라기는 일러
I will show you 멋진 불꽃놀이

I’m good
마치 보란 듯 더 빛날 테니까
I’m good
숨겨지지 않아
It is my real stuff

I got power
I’ll take you wonder
나조차 내 전불 모르니
이 순간 또 Baby
보여줘 Who I am?

I got power
Not a follower
No one can stop me and can deny
늘 당당하게 내디뎌 발을 One step

노래해 La la la la la la la la
이렇게 난 나 나 나 나 나 나 나
I turn my Superwoman on when I wanna
Cuz I’m my own super woman
숨겨지지 않아
It is my real stuff

What you think about me?
What you think about me?
What you think about me?
새롭게 펼쳐나가
What you think about me?
What you think about me?
세상을 바꿔 난 La la la
Just trust me

I got power (Yeah)
I’ll take you wonder
나조차 내 전불 모르니 (Ah)
이 순간 또 Baby (Baby)
보여줘 Who I am? (Who I am)

I got power
Not a follower
No one can stop me and can deny
늘 당당하게 내디뎌 발을 One step

노래해 La la la la la la la la
이렇게 난 나 나 나 나 나 나 나
I turn my Superwoman on when I wanna
Cuz I’m my own super woman
숨겨지지 않아
It is my real stuff",dance
31,31,Good Girl,Candy Shop (캔디샵),"I'm the girl that you want to know it

Candy#
Brave

셀카는 필수 Plating은 익숙
예쁜 게 좋잖아 보기에도 좋잖아

샤넬 백은 기본 하나쯤은 기분
좋게 Happy birthday
Shine & Bright한 Item

남자도 다 그래 멋진 차 멋진 시계
여자는 더 심해 예쁜 옷 예쁜 Shoes

준비됐음 틀어줘요 Uh uh
Hey DJ, Drop the beat
여자끼린 잘 놀아 완전히 신나게

Good girl good girl good
Good girl good girl good
Good girl good girl good
Good girl good girl good

Let me see you pop
(Pop, Pop, Pop)
Like a candy
(Candy)
난 항상 Cool 하게 Good
너와 나 우리 둘
삐까번쩍 모두 다
(눈이 돌아가 걸어가)
당당하게 Walking like a boss

남자도 다 그래 멋진 차 멋진 시계
여자는 더 심해 예쁜 옷 예쁜 Shoes

준비됐음 틀어줘요 Uh uh
Hey DJ, Drop the beat
여자끼린 잘 놀아 완전히 신나게

Good girl good girl good
Good girl good girl good
Good girl good girl good
Good girl good girl good

Candy#
Candy#
Candy#

Candy#
Candy#
Candy#

Good girl good girl good
Good girl good girl good
(I know it good girl)
Good girl good girl good
난 자유롭게 더 특별하게 Girl
(Ah what you think about it good girl good girl uh)",dance
32,32,REC,쿠잉 (COOING),"If I fall off my way, give me a sign
외로운 불빛이 켜질 때
I'm gonna stand there and make a story
다시 새겨질 너와의

모르겠죠 난 늘 이렇게 울고 있다는 걸
보고싶다 해도 널 볼 수 없대
Where is the freedom

벼랑 위를 걷네 이로써
다가오는 겁에 눈을 뜰 수 없네
Fly away 되돌려 놓을래
So let us not cry

If I fall off my way, give me a sign
외로운 불빛이 켜질 때
I'm gonna stand there and make a story
다시 새겨질 너와의

Start it regardless
맨처음부터 기록해
절망이었던 이야기
Gotta reset the story

무너지는 벽에 비로소
자유로운 너의 새 심장이 뛰네
la la la 이제 모든 게
두렵지 않아

If I fall off my way, give me a sign
외로운 불빛이 켜질 때
I'm gonna stand there and make a story
다시 새겨질 너와의

If I fall off my way, give me a sign
외로운 불빛이 켜질 때
I'm gonna stand there and make a story
다시 새겨질 너와의

If I fall off my way, give me a sign
외로운 불빛이 켜질 때
I'm gonna stand there and make a story
다시 새겨질 너와의

외로운 불빛이 켜질 때
I'm gonna stand there and make a story
다시 새겨질 너와 나",dance
33,33,너 T야?,폭스클럽(FOX CLUB),"언니, 언니 내가 바퀴벌레로 변하면 어떻게 할꺼야?
야 나 너무 슬플것같아 변하지마
흐으응 난 언니 바퀴벌레로 변하면 난 키울꺼야
야아 감동베리
언니, 언니, 언니는 우리가 바퀴벌레로 변하면 어떻게할꺼야?
죽여야지
너 T야?
T발 C야?
T야?
T발 C야?
T야?

아니,아니 그니까 우리인걸 아는데도?
우릴 다신 못본다니까? 어?
어쩌라고
너 T야?
T발 C야?
T야?
T발 C야?
T야?

야 너네가 바퀴벌레로 변했어
그럼 더이상 사람이 아니야
그냥 벌레야 벌레
간단하게 생각을해봐 집에 벌레가 나왔어
너네 어떻게해, 죽여야지

T발 C야..?",dance
34,34,작고 소중해,안예슬,"주머니에 쏙 넣고 다니고 싶어
내게 넌 작고 소중하니까
갸우뚱 힐끗 때론 천방지축
너의 모든 게 귀여워
특별한 일 하나 없는 뻔한 하루도
너와 함께면 참 특별해져
사뿐사뿐 때론 우당탕탕
너의 모든 걸 사랑해
휙 뒤돌아보는 네 눈망울에
맘이 사르르 녹아내려
꽈당 넘어질 때면 너 아픈 것만큼
내 맘도 같이 아파져
라 라라라라 라라라라
네 맘도 나와 같을까
라 라라라라 라라라라
언제나 곁에 있을게
어디서나 꼭 안고 다니고 싶어
매일 밤 너와 잠들고 싶어
꿈뻑꿈뻑 스르르 눈 감는
너의 모습이 귀여워
팔랑이는 귀 살랑거리는 꼬리
반질반질 반짝이는 코
촐랑이다 때론 시무룩한
표정마저도 사랑해
휙 뒤돌아보는 네 눈망울에
맘이 사르르 녹아내려
꽈당 넘어질 때면 너 아픈 것만큼
내 맘도 같이 아파져
라 라라라라 라라라라
네 맘도 나와 같을까
라 라라라라 라라라라
언제나 곁에 있을게
어두워지는 밤에
우릴 비추는 달빛
반짝이는 하늘에 비친
내 품속 작은 너
사랑해 사랑해
천 번을 얘기해도
너에겐 결코 아깝지 않아
영원히 널 지켜줄게
휙 뒤돌아보는 네 눈망울에
맘이 사르르 녹아내려
꽈당 넘어질 때면 너 아픈 것만큼
내 맘도 같이 아파져
라 라라라라 라라라라
네 맘도 나와 같을까
라 라라라라 라라라라
언제나 곁에 있을게",dance
35,35,어릴적 엄마가 해주시던 간장계란밥,11시 30분,"산해진미가 따로 없어요 어릴적 엄마가 해주시던 간장계란밥
마음을 따뜻하게 하는 그 맛
어느 때보다 더 그리워지네

장식 없는 테이블 위에 단 한 그릇
매일 아침 그 안에 담긴 사랑을 느꼈어
새벽부터 바쁜 일상에 지쳐도
여유롭게 먹던 간장계란밥

그리운 그 맛을 느끼고 싶어
어릴 때 함께한 추억이 생각나
한입 벌여 넣은 간장계란밥
내 마음을 위로하는 맛있는 밥

산해진미가 따로 없어요 어릴적 엄마가 해주시던 간장계란밥
마음을 따뜻하게 하는 그 맛
어느 때보다 더 그리워지네

장식 없는 테이블 위에 단 한 그릇
매일 아침 그 안에 담긴 사랑을 느꼈어
새벽부터 바쁜 일상에 지쳐도
여유롭게 먹던 간장계란밥

그리운 그 맛을 느끼고 싶어
어릴 때 함께한 추억이 생각나
한입 벌여 넣은 간장계란밥

마음을 따뜻하게 하는 그 맛
어느 때보다 더 그리워지네

장식 없는 테이블 위에 단 한 그릇
매일 아침 그 안에 담긴 사랑을 느꼈어
새벽부터 바쁜 일상에 지쳐도
여유롭게 먹던 간장계란밥

그리운 그 맛을 느끼고 싶어
어릴 때 함께한 추억이 생각나
한입 벌여 넣은 간장계란밥
내 마음을 위로하는 맛있는 밥

산해진미가 따로 없어요 어릴적 엄마가 해주시던 간장계란밥
마음을 따뜻하게 하는 그 맛
어느 때보다 더 그리워지네

장식 없는 테이블 위에 단 한 그릇
매일 아침 그 안에 담긴 사랑을 느꼈어
새벽부터 바쁜 일상에 지쳐도
여유롭게 먹던 간장계란밥

그리운 그 맛을 느끼고 싶어
어릴 때 함께한 추억이 생각나
한입 벌여 넣은 간장계란밥
내 마음을 위로하는 맛있는 밥",dance
36,36,과거의 여자,10x rules,"첫 번째 여자, 내게로 왔다 (내게로 왔다)
두 번째 여자, 내게로 갔다 (내게로 갔다)
이제는 과거의 여자, 떠나지 않아

세 번째 여자, 날 뒤돌아보다 (돌아보다)
네 번째 여자, 이젠 지나간 여자 (ooh-yeah)

돌이킬 수 없는 시간 (시간)
난 더 이상 너에게 빠질 수 없어 (빠질 수 없어)
더는 너를 원하지 않아

첫 번째 여자, 내게로 왔다 (내게로 왔다)
두 번째 여자, 내게로 갔다 (내게로 갔다)
이제는 과거의 여자, 떠나지 않아

세 번째 여자, 날 뒤돌아보다 (돌아보다)
네 번째 여자, 이젠 지나간 여자 (ooh-yeah)

돌이킬 수 없는 시간 (시간)
난 더 이상 너에게 빠질 수 없어 (빠질 수 없어)
더는 너를 원하지 않아

첫 번째 여자, 내게로 왔다 (내게로 왔다)
두 번째 여자, 내게로 갔다 (내게로 갔다)
이제는 과거의 여자, 떠나지 않아

세 번째 여자, 날 뒤돌아보다 (돌아보다)
네 번째 여자, 이젠 지나간 여자 (ooh-yeah)

돌이킬 수 없는 시간 (시간)
난 더 이상 너에게 빠질 수 없어 (빠질 수 없어)
더는 너를 원하지 않아",dance
